,baseMean,log2FoldChange,lfcSE,pvalue,padj
NUTM2B,47.8977577,0.003773747,0.051955286,0.659266922,0.931359067
OSCP1,60.52309278,-0.004526923,0.051690107,0.659060338,0.931359067
TERF2,813.6699685,0.009068765,0.048309584,0.659176726,0.931359067
LEPROT,3270.784338,0.011965304,0.040411954,0.65939209,0.93137489
FBXO45,546.7253092,0.008615985,0.048814978,0.660299739,0.931391157
FTH1P15,100.706623,0.00468077,0.05165087,0.659571261,0.931391157
GOLGA7,1560.923103,-0.010925236,0.043074445,0.66008034,0.931391157
GPN1,965.2952617,0.010446914,0.045490173,0.660271664,0.931391157
KDM2A,4151.189799,-0.011687785,0.042511221,0.660272006,0.931391157
KIAA0930,21306.7427,-0.010751133,0.044636886,0.659916481,0.931391157
KIF1B,3135.057353,0.010414519,0.047211616,0.659990414,0.931391157
LRRC23,191.0949031,-0.007622754,0.050257619,0.65993383,0.931391157
NIT1,764.3450651,0.010155701,0.044810358,0.660426684,0.931391157
PRKRIP1,1106.016908,-0.010644543,0.044173479,0.659620944,0.931391157
PTCHD4,72.94332059,-0.004883926,0.051550363,0.660387202,0.931391157
PTPN12,6304.84013,0.009756162,0.047355203,0.659918037,0.931391157
SUOX,664.4658951,-0.009432195,0.047106784,0.659939384,0.931391157
TAF9,1178.596454,-0.010239935,0.045055963,0.659646408,0.931391157
TOM1L1,250.3268108,0.007685845,0.049873,0.660499447,0.931391157
FAM20B,1293.907902,0.010266355,0.046181098,0.660597716,0.931426707
COL11A1,76.82450008,-0.003839397,0.051917235,0.660997095,0.931434091
IGF2BP3,1939.268604,-0.010305998,0.04571475,0.660805216,0.931434091
PATZ1,810.3782802,0.009528687,0.047573839,0.660926541,0.931434091
PLD3,58054.38972,0.008742366,0.048691662,0.66104131,0.931434091
TCF7L1,35.64998005,0.003132974,0.052068583,0.661025847,0.931434091
VAV3,761.8258894,0.008243918,0.048622998,0.660808343,0.931434091
ADCY9,247.3177643,0.006033142,0.051000816,0.661161894,0.931501048
SCAMP2,5531.714685,0.006704894,0.046797151,0.661545386,0.931938357
DPY19L2P3,62.25342327,0.00470277,0.051623882,0.661703666,0.931955374
TRIP10,890.5663621,0.009535408,0.046267195,0.661701127,0.931955374
USO1,3291.17355,-0.01016016,0.045890999,0.661783299,0.931964573
PDE6D,436.0988331,0.009072891,0.048008221,0.661928604,0.932066244
C2orf69,583.3754664,-0.009650836,0.04710533,0.662191256,0.932090864
COMMD4,1311.338989,0.011148946,0.044978789,0.662238532,0.932090864
EPC2,807.3996342,-0.00916334,0.047763947,0.662235567,0.932090864
IFT20,499.6173393,-0.011719472,0.048633384,0.662051866,0.932090864
ALOX5AP,10634.75361,-0.010386103,0.045363449,0.662595544,0.932247861
ANXA11,9544.081283,-0.008531892,0.047282465,0.662715692,0.932247861
ENSA,7040.934113,-0.012130442,0.040720961,0.662706455,0.932247861
TAF8,649.4173987,0.009346678,0.047582109,0.66254093,0.932247861
TSC1,1486.223991,-0.009949115,0.046424862,0.662700801,0.932247861
ZNF829,66.3801642,-0.004972176,0.051480885,0.662807332,0.932273905
BCKDHA,2713.010812,0.009139892,0.047851645,0.663034558,0.932284508
DOCK6,245.0754871,-0.005307118,0.051313421,0.663253627,0.932284508
IGSF3,49.71374645,0.003500198,0.052033667,0.663162539,0.932284508
MED12,2978.352905,-0.013015762,0.04725418,0.663240483,0.932284508
PDE6A,34.18569822,-0.003688055,0.052000919,0.662917434,0.932284508
SPRY1,523.1650252,-0.009522872,0.047364253,0.663232016,0.932284508
A1BG,420.2735794,-0.008697016,0.048438077,0.666077542,0.932778444
AAR2,944.2648891,0.0100688,0.046110139,0.665961004,0.932778444
ADCK5,392.3895216,0.007967637,0.049393112,0.665424254,0.932778444
AP1G2,2692.203055,-0.010154466,0.046066173,0.665512641,0.932778444
APBB3,744.2687072,-0.008286408,0.048874958,0.668122959,0.932778444
ARPC2,17903.55669,-0.011398944,0.039693947,0.666096696,0.932778444
BFAR,1735.927651,-0.011162837,0.042812493,0.665624718,0.932778444
CANT1,2390.259299,0.008746773,0.048481109,0.667734993,0.932778444
CDC37L1,313.6266077,-0.00852435,0.048714623,0.66485622,0.932778444
CDH24,34.51095999,0.003629309,0.051974618,0.66416253,0.932778444
COX17,725.2421421,0.008686328,0.046701128,0.667045279,0.932778444
DDHD1,2498.174762,-0.013389916,0.049056651,0.664928911,0.932778444
DNALI1,74.393236,-0.005054376,0.051402715,0.665225841,0.932778444
ECPAS,4003.325644,-0.010608291,0.046685479,0.665549235,0.932778444
ENC1,544.8181887,-0.008275593,0.048943169,0.668170326,0.932778444
ENTPD4,1491.672245,0.010009355,0.046133533,0.666116264,0.932778444
EP300,5857.838379,-0.001756977,0.047313456,0.665698294,0.932778444
EXOC6B,424.0875239,-0.008381832,0.048851516,0.666189278,0.932778444
FAAP20,691.5653563,0.008448771,0.049013682,0.663870585,0.932778444
FUNDC2,921.8519318,-0.010307792,0.045161078,0.667783871,0.932778444
GOLGA8Q,62.87797426,-0.003842742,0.051890995,0.665196053,0.932778444
GPS1,2575.246431,0.010041689,0.045928479,0.668287576,0.932778444
ICAM3,298.361804,-0.007139142,0.049981923,0.66641617,0.932778444
KIF5C,92.54294435,-0.005961876,0.050951121,0.664462082,0.932778444
KREMEN2,42.27893636,-0.004055084,0.05179604,0.667007671,0.932778444
LAMTOR5,1886.690036,-0.011425085,0.047139862,0.664778399,0.932778444
LRP5,598.8263063,0.003727208,0.051832573,0.668007057,0.932778444
MCUB,1138.227981,-0.010036697,0.046183421,0.663750021,0.932778444
MORN2,106.6623235,-0.005412229,0.051237026,0.666664586,0.932778444
NCBP1,821.3975772,-0.009935838,0.046196701,0.667372437,0.932778444
NMT1,4057.316046,0.017246428,0.046086952,0.66378401,0.932778444
NPEPPS,3731.744141,-0.011244106,0.042054424,0.664580926,0.932778444
PDAP1,2944.346484,0.010558901,0.043480073,0.668173739,0.932778444
PDE2A,34.90046487,0.003155104,0.052059531,0.667551441,0.932778444
PDIA4,5288.835608,0.01027385,0.045265588,0.666865069,0.932778444
PHIP,2309.710474,0.009653936,0.047099211,0.666260576,0.932778444
PHLDB3,140.7291485,-0.00586348,0.050978798,0.666149347,0.932778444
PPP1R11,1412.880112,0.010582707,0.043706763,0.668273637,0.932778444
RCN3,1490.126359,-0.008337408,0.0488752,0.66585859,0.932778444
RNGTT,401.7487877,0.008702806,0.048459525,0.667211209,0.932778444
RPN2,7716.88589,-0.011671728,0.040070495,0.665521361,0.932778444
RTP4,86.1509255,-0.005149862,0.051390639,0.665612249,0.932778444
SBDS,1161.470602,-0.009698695,0.046683214,0.666472604,0.932778444
SCARB1,5249.280802,0.011656539,0.045108083,0.6644812,0.932778444
SHROOM1,179.4862642,-0.006203467,0.050762233,0.667847995,0.932778444
SMAD4,1618.207423,-0.010787782,0.04392997,0.666767479,0.932778444
SNX11,1099.813445,-0.009516573,0.047055767,0.666023486,0.932778444
SRD5A3,1297.847644,-0.009544192,0.047119603,0.665461856,0.932778444
ST14,13663.41108,0.009876733,0.043338004,0.666240897,0.932778444
STX4,6861.835869,0.019730181,0.043117092,0.666853489,0.932778444
TBP,456.8630592,-0.010009223,0.04794931,0.665113883,0.932778444
TMEM161A,490.8740459,0.007230462,0.050098314,0.666299064,0.932778444
TNR,39.92411959,-0.004164025,0.051749993,0.667283056,0.932778444
TPST2,1607.461615,0.009863945,0.046378392,0.667911391,0.932778444
TRIM26,2159.430631,0.010087696,0.044361364,0.667541616,0.932778444
TRMT61B,238.1698398,-0.00790744,0.04952637,0.666739226,0.932778444
TSC22D4,2825.16343,0.009403852,0.047721118,0.667775011,0.932778444
USP1,914.7331609,0.010029983,0.046709319,0.666445115,0.932778444
USP6,88.07419726,0.005668226,0.051109065,0.667898409,0.932778444
VMO1,111.6425664,-0.005920344,0.05095069,0.666551958,0.932778444
WFS1,1855.346156,0.009660766,0.048886412,0.667261863,0.932778444
XRCC5,6404.498057,-0.011401058,0.042903267,0.665526044,0.932778444
ZFP62,389.6543254,-0.008078686,0.049192284,0.666991763,0.932778444
ZFP92,343.8304141,-0.008708573,0.048433811,0.66423195,0.932778444
APBA2,70.91689669,-0.00496452,0.051486844,0.668696112,0.932973195
HAX1,1409.294827,0.009929288,0.042920094,0.668511457,0.932973195
MAP4K3,908.5486366,-0.007670161,0.049480753,0.66875095,0.932973195
NPHP3,534.3271278,-0.007682886,0.049519243,0.668708427,0.932973195
OLIG2,93.0844377,-0.004489344,0.051610788,0.668793006,0.932973195
ADD1,4595.124454,0.011427575,0.041032965,0.669329284,0.932975856
EFCAB14,3636.582573,-0.011301891,0.039810112,0.66939058,0.932975856
FH,1599.463258,-0.00932924,0.047364329,0.669422822,0.932975856
GSTO2,76.37851405,0.005208757,0.051329504,0.669387312,0.932975856
MVB12B,115.8651326,-0.00571424,0.051027704,0.668965394,0.932975856
PARP16,244.7104961,-0.008016233,0.049028661,0.669453536,0.932975856
RNF135,1814.891312,0.00944973,0.04715128,0.669321843,0.932975856
RPS27L,1893.842951,-0.009265728,0.047236053,0.669381245,0.932975856
RRP36,1005.21674,0.010309701,0.04511013,0.669199675,0.932975856
FKBP1B,200.1369327,-0.007152004,0.04999015,0.66979017,0.933037027
GNG12,1929.908331,0.009886,0.046463725,0.669750255,0.933037027
IGFL4,123.5625024,0.006107196,0.050826967,0.669665947,0.933037027
NOP10,3340.837979,-0.009927959,0.043757972,0.669627449,0.933037027
MBTPS1,3469.062586,0.01020683,0.045034073,0.669868917,0.933044775
ACTR3B,100.0668925,-0.005836023,0.051135665,0.670044326,0.933161699
EXOSC3,588.1922401,0.009146712,0.047761612,0.670229466,0.933161699
RPL37A,11297.79403,-0.011778853,0.044273752,0.670167986,0.933161699
TRIM35,851.8849942,0.008500551,0.048592227,0.670245641,0.933161699
CCDC157,138.6047542,0.006644303,0.050445194,0.670333384,0.933181952
ANXA3,38.22023281,0.003622035,0.051945379,0.671268374,0.933399239
CPPED1,2006.186038,0.010193248,0.045338112,0.670739157,0.933399239
DKC1,1508.768246,0.010086916,0.046647546,0.671155792,0.933399239
KDM4C,779.3645723,-0.009619344,0.046134237,0.670814882,0.933399239
MACF1,7138.405362,0.010630586,0.042531768,0.671294817,0.933399239
NEDD4,325.4242737,-0.006013562,0.05056344,0.671137609,0.933399239
OR2C3,131.6996737,0.005322913,0.05124905,0.670869221,0.933399239
SPATA12,38.02456669,-0.003837948,0.051864236,0.671054575,0.933399239
TOP6BL,123.8145393,-0.00571976,0.051100654,0.671143345,0.933399239
UBE2R2,4001.157771,-0.011382174,0.0390003,0.670704976,0.933399239
ZNF623,691.5844474,0.009338114,0.047509252,0.670828416,0.933399239
NR2C2,1800.225778,-0.007683932,0.049406627,0.67142002,0.93347152
FGD1,76.09477758,0.004906364,0.051439576,0.671513443,0.933499606
ATAD5,255.9196699,-0.007587404,0.049534843,0.671753677,0.93358351
CDC14A,201.1652865,-0.006928728,0.050128366,0.671865955,0.93358351
CFAP54,52.7126125,-0.004108888,0.051751814,0.671728284,0.93358351
TCEAL8,1208.769202,-0.009488486,0.046764979,0.671866712,0.93358351
ACBD4,229.981935,-0.007099813,0.050158174,0.672094725,0.933589881
AFG1L,219.9849435,0.005894492,0.051039841,0.672805778,0.933589881
CETN2,441.2788075,-0.009197586,0.04735801,0.672583737,0.933589881
EXOSC6,1223.981992,0.010483378,0.044465903,0.672809604,0.933589881
KATNAL1,253.916233,0.006721159,0.05032716,0.672823267,0.933589881
LAMTOR2,1609.192439,0.010603076,0.043655707,0.672750255,0.933589881
MECR,412.7394549,0.007889248,0.049340438,0.672537497,0.933589881
NBPF8,545.5675383,-0.009100434,0.047336581,0.672458933,0.933589881
NCAPD3,1130.910047,-0.009981946,0.043189836,0.672571263,0.933589881
NDN,248.7026822,-0.007670369,0.049040971,0.672771412,0.933589881
PLK2,52.82774381,-0.00374381,0.051879595,0.672429828,0.933589881
PPP1R3F,104.0720372,0.004382,0.051698944,0.672156808,0.933589881
TMX2,1742.63076,0.01139166,0.045235144,0.67244912,0.933589881
EIF1AXP1,88.13550852,0.005341479,0.051257003,0.673045424,0.933796507
DRG1,1105.559873,0.008759168,0.043444895,0.673363831,0.934060763
NECAP2,4306.754427,-0.006932211,0.043195321,0.67338242,0.934060763
CITED4,47.10729283,0.004311256,0.05168186,0.674304348,0.934063924
CPSF2,2070.644496,0.009196926,0.047619147,0.673586912,0.934063924
EXOC1,1325.93351,-0.009822897,0.04607756,0.674369969,0.934063924
FKBP5,2547.692432,0.009195811,0.044271473,0.674018947,0.934063924
GUCY1B1,36.21996413,-0.003689443,0.05188588,0.673732545,0.934063924
LIMD1,1376.628535,-0.008369746,0.047976371,0.673613378,0.934063924
LRRC37A4P,408.9524091,0.007148223,0.050230876,0.673987216,0.934063924
NICN1,530.7495654,0.00831086,0.048496603,0.6734851,0.934063924
PALS1,779.8827609,0.009907711,0.045920575,0.674171398,0.934063924
PDCD6,2267.949183,-0.011049772,0.042248664,0.673837029,0.934063924
PRICKLE1,32.6530259,-0.002812453,0.052106247,0.674282798,0.934063924
S100A11,17889.2716,-0.006157794,0.043880765,0.674347311,0.934063924
WDR54,70.42164419,0.004752608,0.051527368,0.674410418,0.934063924
YJU2,577.6565307,0.008647491,0.048185829,0.674118938,0.934063924
ISCU,4263.906666,0.010592276,0.044358906,0.674507963,0.934097548
MSH6,1125.269777,0.009785918,0.045198532,0.674672426,0.934223826
APTX,810.5163437,-0.009401045,0.046724991,0.675040831,0.934435093
ARHGEF5,328.1188532,0.007263444,0.049764522,0.675044882,0.934435093
COMTD1,368.1975879,0.007161453,0.049931863,0.675007145,0.934435093
ZNG1B,817.7906206,0.008386362,0.04635601,0.675263107,0.93463569
DTX2P1,171.2531291,0.005971711,0.050805786,0.67537739,0.934692396
ELOC,2072.949578,-0.010017195,0.045182025,0.67564063,0.934853744
PI4K2B,932.3007832,0.008562611,0.048278653,0.675610853,0.934853744
SDHAF2,647.3217443,-0.00962547,0.046130735,0.675761896,0.934920067
MIEN1,798.708557,0.009048967,0.046337284,0.676011581,0.935078918
TCAF1P1,105.9151183,0.004533888,0.051575269,0.676023405,0.935078918
CDK8,679.5019096,0.009378295,0.046871368,0.676694779,0.935101963
CENPI,181.4474032,0.005746243,0.050908496,0.676773536,0.935101963
CERCAM,793.599728,0.008343675,0.048734073,0.676695128,0.935101963
FNBP4,2115.715361,-0.008697755,0.047727548,0.676769402,0.935101963
HSBP1L1,98.60454036,-0.005243449,0.051193987,0.676624409,0.935101963
MINPP1,588.3404262,-0.008883205,0.04753191,0.676573474,0.935101963
NLRP2,768.1682047,-0.009834043,0.045053298,0.676458048,0.935101963
PDCD2,1144.249339,0.010284036,0.044867242,0.676666075,0.935101963
TMF1,1672.656043,-0.007578726,0.049358778,0.67665953,0.935101963
TNNI2,255.9707384,-0.007032855,0.049950177,0.676215499,0.935101963
CYB5R1,1641.544301,-0.010921501,0.04365934,0.67689222,0.935164599
BORCS6,894.5276917,0.008373529,0.048464756,0.677370818,0.93533155
EREG,39.4773005,0.003708701,0.051884661,0.677414156,0.93533155
IFT52,338.6299436,-0.008284216,0.048515602,0.677606811,0.93533155
KIF3C,297.9209417,-0.00546339,0.051055999,0.677668238,0.93533155
PPP4R1,1577.151399,0.015480002,0.049053401,0.677436133,0.93533155
PRKX,1270.808207,0.009068072,0.047242796,0.677702977,0.93533155
RAB11A,2930.006002,-0.009958022,0.045305868,0.677596075,0.93533155
RNF130,6453.208774,-0.010869927,0.043271646,0.677746714,0.93533155
SLC1A6,44.00014634,-0.003940418,0.051784645,0.67773399,0.93533155
THAP8,192.6348863,0.006940965,0.049998676,0.677375639,0.93533155
SMIM10,83.90704303,-0.005226416,0.051200976,0.678107036,0.935727524
ERV3-1,294.1576965,-0.006698789,0.050171229,0.678626662,0.936343216
ARFGAP1,3703.277596,0.00913279,0.047017987,0.678948763,0.936447145
CAPZB,8146.704121,0.011226646,0.042619309,0.679211839,0.936447145
CYB5A,1632.264073,0.009940648,0.04402392,0.679282361,0.936447145
EGLN2,3537.726927,0.008942463,0.045102654,0.679294241,0.936447145
FAM53B,3090.970076,0.009933059,0.043337384,0.679363059,0.936447145
HERC2P9,363.161459,-0.008531277,0.048082157,0.678913741,0.936447145
PTPN14,63.84934818,-0.004733243,0.051437655,0.679356913,0.936447145
SRPRA,4111.748666,0.00758053,0.041995285,0.679050514,0.936447145
UNC79,36.20270463,-0.003458117,0.05193951,0.679231014,0.936447145
AK5,40.79520513,0.003097456,0.052046057,0.681161051,0.936697469
AMMECR1L,1033.2842,0.010304426,0.04418331,0.681023144,0.936697469
AP3S2,1102.748166,0.009667056,0.045950824,0.680789134,0.936697469
ARID1A,5292.834694,0.002492221,0.048912979,0.680533513,0.936697469
CCZ1,1542.097267,0.011141188,0.04488257,0.680848258,0.936697469
CHST12,1194.495132,-0.008464947,0.048313692,0.681041316,0.936697469
CRELD1,863.9702379,-0.006784586,0.049352111,0.68070499,0.936697469
DAPP1,879.8330918,-0.009350676,0.046539936,0.680607033,0.936697469
EDA,275.7723994,0.006833499,0.050024129,0.680356388,0.936697469
ETS2,1844.181666,-0.010490597,0.0436813,0.679641501,0.936697469
FBXL20,916.6584006,0.008346674,0.048381891,0.679795345,0.936697469
GALNT18,55.34850518,0.004335297,0.051630521,0.680501827,0.936697469
GTPBP10,448.9086866,0.005823844,0.050847102,0.681141284,0.936697469
HIGD2A,2020.749487,-0.010199909,0.043207661,0.679987119,0.936697469
IL1A,169.1116106,-0.005703992,0.049585804,0.680505437,0.936697469
LNX2BP,382.2632718,-0.007550903,0.049816295,0.681114961,0.936697469
MCM9,511.7335042,-0.006319457,0.050405466,0.681071263,0.936697469
MSH5-SAPCD1,71.71271979,0.004588242,0.051523972,0.680240042,0.936697469
PLCG2,1965.719137,-0.004242038,0.042839007,0.679740716,0.936697469
PNRC1,1719.585395,-0.010501144,0.043138713,0.679995291,0.936697469
THOC7,607.2422371,-0.008666702,0.048287452,0.680840851,0.936697469
ZNF653,133.446653,-0.005301359,0.051125867,0.68052696,0.936697469
CRY1,365.1470169,0.009114467,0.049060194,0.681282404,0.936763305
LSG1,1337.894194,0.009928904,0.044917283,0.681403192,0.93677339
PIGU,386.6853591,-0.009639807,0.048471029,0.681436694,0.93677339
ANAPC11,1391.457532,0.009666068,0.044313064,0.681971996,0.936797492
MARVELD2,36.06500493,-0.003568072,0.051891006,0.681881129,0.936797492
NCBP2,2212.124442,-0.010213229,0.044121295,0.682115548,0.936797492
PCSK1N,50.91444286,0.00396679,0.051768695,0.681817067,0.936797492
PITPNM3,204.1055647,-0.005401101,0.051034092,0.682001942,0.936797492
PPP1CB,3991.59428,0.013361305,0.042222541,0.681862437,0.936797492
SPC24,171.9148755,0.006282683,0.05041233,0.681888463,0.936797492
SYPL1,1394.014249,-0.007982417,0.046634415,0.681957661,0.936797492
TMEM115,1628.018567,0.008656051,0.04680471,0.682056611,0.936797492
TLN2,384.4362314,0.005267521,0.051103822,0.682212544,0.936829785
GVQW3,130.1627928,-0.006242158,0.050551123,0.682399664,0.936884915
ICA1,545.1026563,0.007025995,0.049801452,0.68235851,0.936884915
NBPF20,338.281367,0.007564424,0.049242084,0.682479242,0.936893276
TTC7A,6303.765699,-0.00929846,0.045954858,0.683010524,0.937521659
CCNQ,519.0339676,-0.008411461,0.047492111,0.683094783,0.937536376
MSRA,1557.601168,-0.010184906,0.043121532,0.683248366,0.937646224
ANKRD6,369.0787734,0.008203023,0.048293033,0.685643156,0.937721757
ARFRP1,1135.12796,0.00984745,0.046427547,0.683671084,0.937721757
ARMCX3,1968.435844,0.008794653,0.045386511,0.684251529,0.937721757
ASAH2B,126.9814732,0.00573986,0.050867339,0.685714811,0.937721757
ATG5,820.1270314,0.009781485,0.047083959,0.685656944,0.937721757
BEST4,35.19410284,0.003593807,0.05188791,0.683873227,0.937721757
CALM3,7545.873568,-0.010238768,0.042043236,0.684626336,0.937721757
CEP78,414.4856691,-0.007486466,0.049287782,0.684257193,0.937721757
CSGALNACT2,2558.644289,-0.01003187,0.044507773,0.683799273,0.937721757
CUL9,1295.234376,0.008142706,0.048150111,0.684992219,0.937721757
DTX3L,4366.126794,0.004626353,0.045567472,0.685033244,0.937721757
EEF1AKMT1,104.608929,0.005666612,0.050902133,0.683487964,0.937721757
EHD3,95.23203739,0.005498152,0.050993162,0.68415147,0.937721757
FAM221A,130.3042338,-0.005521645,0.050905893,0.685909972,0.937721757
FAM222B,1023.848722,-0.009062908,0.045994616,0.684282871,0.937721757
HTR7P1,111.5438549,-0.006003594,0.050557011,0.685640047,0.937721757
IGSF8,485.6277757,0.007231114,0.049719555,0.684691334,0.937721757
LRRC37A17P,197.0668373,-0.006361506,0.050315579,0.68476229,0.937721757
MTRFR,541.3063902,-0.007698406,0.047906706,0.685257998,0.937721757
NPIPB3,2480.840124,0.009254093,0.046585044,0.68459981,0.937721757
NSUN6,130.0322885,0.005291254,0.051100504,0.684874093,0.937721757
PACSIN3,56.4865401,0.004070119,0.051717533,0.683540398,0.937721757
PIK3R3,246.64717,0.006476567,0.050270316,0.68483394,0.937721757
PKNOX1,504.7413773,-0.008114629,0.048332462,0.68546667,0.937721757
PNPLA8,901.4357321,-0.006442337,0.047444501,0.684452088,0.937721757
PPP2R3C,957.0078176,-0.009935705,0.045413559,0.684666268,0.937721757
RND3,1866.863968,0.009310472,0.04705103,0.685225785,0.937721757
RNF169,760.0915037,-0.007765671,0.048808975,0.685903607,0.937721757
SNX2,6604.386642,0.013097741,0.041854866,0.684089999,0.937721757
TDO2,2244.77924,-0.007633911,0.048994542,0.685616211,0.937721757
THAP10,48.44779709,0.003745784,0.051843473,0.684978221,0.937721757
TMEM216,151.6544034,-0.006420803,0.050020113,0.685951298,0.937721757
TSTD2,664.0554382,0.008765922,0.047395607,0.685814259,0.937721757
VLDLR,428.0214409,0.007942347,0.048812803,0.684400045,0.937721757
VPS52,1291.247169,-0.008822853,0.047084586,0.685813344,0.937721757
ZNF486,124.4526788,0.005252606,0.051127389,0.684711898,0.937721757
RAB6B,58.91615326,-0.003202925,0.05199008,0.686085881,0.937805178
ELOVL7,59.1475971,-0.003943181,0.05171277,0.686279906,0.937969824
ZKSCAN5,471.3220391,-0.012531585,0.048444753,0.686386164,0.938014493
HSPE1-MOB4,84.13455425,-0.003932277,0.05173675,0.686551376,0.938019737
NXPE3,715.1922862,-0.008778614,0.047225297,0.686573585,0.938019737
STMP1,1007.497049,0.008578931,0.047460254,0.686610729,0.938019737
NCAPG2,801.3085081,-0.007794224,0.048903809,0.686968996,0.938408628
AP2M1,17761.17657,0.015351332,0.038377645,0.68717977,0.938537796
CNN2,1263.461275,0.009520742,0.045484049,0.687210787,0.938537796
RFPL1,96.52738882,-0.005547644,0.050874271,0.687376654,0.93866377
PHLDB1,1171.635207,0.00864335,0.046513347,0.687453852,0.938668647
ACACB,326.7995375,-0.007825827,0.049026961,0.689818965,0.938719297
APH1A,5987.937895,-0.011283185,0.039805573,0.689320438,0.938719297
BNIP2,3019.947315,0.008737124,0.044715076,0.689003711,0.938719297
BRD7,2203.769145,-0.01014122,0.043159594,0.689216525,0.938719297
C19orf38,60.48588163,-0.004078123,0.051597204,0.689114375,0.938719297
CPSF7,2039.470064,-0.016820343,0.046059349,0.690076331,0.938719297
CTH,40.38356839,-0.003700926,0.051811768,0.688892534,0.938719297
FBXL15,951.5676587,0.009383367,0.048420326,0.690084188,0.938719297
GPR135,52.14663915,0.004071373,0.051682774,0.688594632,0.938719297
ILK,2961.992978,0.010100524,0.042102817,0.690128583,0.938719297
KCNK13,2534.191344,0.010056935,0.04242689,0.687941099,0.938719297
LPIN3,877.7151211,-0.010405987,0.04457578,0.690075517,0.938719297
LY96,996.7625172,-0.00683529,0.050021115,0.688379137,0.938719297
METTL5,430.2894945,-0.007998984,0.048448956,0.690243,0.938719297
MIER1,1050.138392,0.009232129,0.04620501,0.688158249,0.938719297
MLEC,6789.053037,0.009769371,0.044619828,0.689503015,0.938719297
NDUFV2,1845.940295,-0.008368561,0.047840625,0.687643903,0.938719297
PICK1,1227.323089,-0.010681682,0.046267174,0.689536268,0.938719297
PRELID2,40.62883194,0.002877908,0.052077475,0.68812959,0.938719297
RGL1,987.4334977,0.009258752,0.044981105,0.68906695,0.938719297
RIMBP3B,86.73823865,-0.004649056,0.051384514,0.689891758,0.938719297
RPF1,915.3961034,-0.008960755,0.04672443,0.688877347,0.938719297
RPS28P7,1796.897526,0.009396894,0.049510311,0.688422152,0.938719297
SMARCD1,1874.06608,-0.010155223,0.043543986,0.688514793,0.938719297
SP2,901.7368941,0.008279606,0.047410643,0.690288917,0.938719297
SRFBP1,421.2686646,-0.007323291,0.048820821,0.687761757,0.938719297
SRSF3,3180.671026,-0.008990929,0.047089197,0.690015773,0.938719297
SYNE1,1159.657068,0.008374559,0.047716684,0.688832327,0.938719297
THAP3,291.6984849,0.006971689,0.049668097,0.689807117,0.938719297
TMED8,1456.689942,0.009784792,0.044568156,0.688482185,0.938719297
TXNDC15,671.344485,-0.009090419,0.046429756,0.688292012,0.938719297
UCP2,8233.990361,-0.008791332,0.047539434,0.690221049,0.938719297
USP21,654.3256624,0.008374357,0.046614927,0.687774616,0.938719297
VCP,10014.80993,0.013916778,0.046210336,0.689815171,0.938719297
WAC,4290.378737,-0.015658055,0.044698046,0.689495092,0.938719297
ZBTB4,3671.29272,-0.010206732,0.043037439,0.687916735,0.938719297
ZNF394,800.1406059,-0.00878544,0.047134437,0.688034582,0.938719297
ZNF420,130.4727844,0.00552848,0.05092196,0.6902288,0.938719297
AADAT,41.33283798,0.003558701,0.051850483,0.693274724,0.938766622
ABHD13,584.8666178,-0.007529431,0.048057438,0.691948132,0.938766622
ACOT11,816.9241404,0.009126593,0.045861999,0.696329084,0.938766622
ADHFE1,51.02240557,0.003116716,0.051989093,0.695980772,0.938766622
ALKBH7,1075.904628,-0.00714769,0.048514241,0.692670566,0.938766622
ANKS3,297.5849383,0.007073239,0.04948884,0.692419408,0.938766622
ATRN,2590.820157,-0.009796153,0.043485088,0.692431778,0.938766622
C14orf132,62.52054943,-0.004080326,0.051584619,0.696629189,0.938766622
C1orf35,748.7159614,0.008733687,0.045178711,0.694302249,0.938766622
C8orf44-SGK3,73.48510397,0.003954406,0.051650824,0.693803055,0.938766622
CALR,39855.52968,-0.009667408,0.045863653,0.695049602,0.938766622
CAMSAP2,1643.512633,0.007835739,0.048569985,0.693937634,0.938766622
CKS1B,1034.007778,-0.008947368,0.046528053,0.691159329,0.938766622
CLCN7,13955.32189,0.009036682,0.04578783,0.692814617,0.938766622
CNOT7,1583.187901,0.008316612,0.049828551,0.692094044,0.938766622
CNTD1,41.1204651,0.003578865,0.051840104,0.693751953,0.938766622
DDX47,991.8471546,-0.009915128,0.044132826,0.693265421,0.938766622
DDX60L,4913.96135,0.007718583,0.048592093,0.691878516,0.938766622
DNAJC16,639.3504916,0.008806576,0.04667994,0.695625256,0.938766622
DOCK1,1610.868248,-0.010018623,0.043457104,0.695198736,0.938766622
DPM1,778.2305489,-0.009043556,0.046123652,0.690665182,0.938766622
DUSP4,315.8925007,0.007054306,0.049467096,0.6923399,0.938766622
EEIG2,1270.063834,0.010316874,0.045022341,0.690991805,0.938766622
ERVW-1,283.5902832,-0.00633727,0.050074922,0.696725726,0.938766622
EXD3,382.852668,0.006907274,0.049489192,0.695446168,0.938766622
FAM32A,2678.016271,0.010149517,0.040568745,0.696537952,0.938766622
FCGR3B,111.8961036,0.005505979,0.050832179,0.694347714,0.938766622
GAPDHS,86.2392359,0.005036438,0.051151484,0.692742921,0.938766622
GDI1,3422.317241,0.009685848,0.044072403,0.696181381,0.938766622
GOLGA5,1156.125989,-0.008838746,0.046632916,0.693057787,0.938766622
