,baseMean,log2FoldChange,lfcSE,pvalue,padj
PBX3,1030.912596,0.029986181,0.059477812,0.461510974,0.648358146
XYLT2,598.0474134,-0.031741542,0.064155965,0.46153291,0.648358146
ATP6V0B,7598.519817,-0.02482083,0.038416289,0.461533337,0.648358146
MISFA,17.40778801,0.011651795,0.081048104,0.461679728,NA
ALPK2,15.6065614,0.008106151,0.081236607,0.461692911,NA
C17orf49,888.995561,-0.030954403,0.057102528,0.461779087,0.64861355
NCK2,1217.241988,-0.031021371,0.063121747,0.462090123,0.648924387
SLC38A5,138.2969689,0.02541341,0.076210047,0.462134147,NA
TSPYL5,285.1484543,-0.029572767,0.071606509,0.462165184,0.648924387
EIF2B2,788.0303064,-0.031018452,0.060276518,0.4621923,0.648924387
C3orf70,74.74058817,0.01890326,0.079832797,0.462196432,NA
FKBP4,1463.296144,-0.032611273,0.065829275,0.462404994,0.648978381
IGF2R,19778.0884,0.031800791,0.048986406,0.462439651,0.648978381
RPL13,17732.2337,-0.026870804,0.045128837,0.462492554,0.648978381
MTERF4,883.7689649,0.030834149,0.059113638,0.462552466,0.648978381
PPFIBP2,841.4196746,-0.03072494,0.063432889,0.462613001,0.648978381
CD99,5386.355173,0.030778347,0.051315029,0.462614617,0.648978381
TMEM71,93.9201725,-0.019219274,0.079634172,0.462733613,NA
SMPD2,635.732692,-0.030620074,0.056735854,0.46275876,0.649090827
BEGAIN,14.11772475,0.007441986,0.08127104,0.462876016,NA
CTNNB1,10545.82568,-0.029047032,0.049551747,0.462979087,0.649261539
HFE,547.9472261,0.029220355,0.070244253,0.463008476,0.649261539
ERI1,672.6497056,0.02743003,0.07409176,0.463146074,0.649307609
FMNL3,8497.103731,-0.027983892,0.045608096,0.463202172,0.649307609
POLR2H,849.9677581,-0.030185866,0.058896372,0.463233356,0.649307609
ACOT6,7.059256367,-0.007391751,0.081293778,0.46327223,NA
PEMT,288.2426816,-0.029949237,0.068877601,0.463324726,0.649345955
CELF3,9.82834677,-0.00889898,0.081208173,0.463469195,NA
AURKC,30.43462689,0.014092243,0.080738483,0.463681946,NA
ILKAP,644.7338307,-0.030669024,0.059392434,0.463847519,0.649988843
DNAI3,53.2562391,0.017652047,0.080039079,0.464040747,NA
BST2,8204.520538,0.030626634,0.061417292,0.464128874,0.650289304
DLGAP4,1410.665433,-0.030901106,0.060361812,0.464190147,0.650289304
NDUFB11,1354.883014,0.030140983,0.054648832,0.464396786,0.650488953
MGA,1317.190457,0.030792302,0.055374544,0.464544717,0.65060122
PABIR1,643.6005795,-0.030662722,0.057982312,0.464605209,0.65060122
RNF181,1492.294047,-0.029638591,0.052350126,0.464702269,0.650647317
FAM149A,33.07104407,-0.011522121,0.080990061,0.464745022,NA
TSHZ3,72.24208595,-0.021139348,0.078901983,0.464914073,NA
CHMP7,1136.909602,-0.030427965,0.062074001,0.465009784,0.650883454
ELAVL4,15.03398727,0.010684502,0.081077365,0.465012479,NA
PVR,1754.209811,0.029546065,0.053810802,0.465047735,0.650883454
CLUAP1,298.6108856,-0.025953407,0.075586337,0.465063414,0.650883454
KIAA0825,159.3099785,0.024600151,0.076948454,0.465438376,NA
FRAT2,1065.206798,-0.030030635,0.055135842,0.46548381,0.651355246
NDUFB10,1673.923905,0.028637772,0.048526851,0.465528937,0.651355246
C19orf38,70.1567016,0.018493788,0.079853359,0.465537431,NA
ZNF350,171.6519788,-0.020996046,0.079025162,0.465720476,NA
PABIR2,1221.181627,-0.031244242,0.063700686,0.465720906,0.651533978
SPDYE5,40.10466098,-0.01531115,0.080510568,0.465787413,NA
ZNF552,202.0541817,0.028174426,0.072769862,0.466083689,NA
TRAPPC4,1115.766263,0.031320673,0.058584829,0.466101249,0.651976155
GAPDHP43,8.627658384,-0.008632708,0.081212801,0.466130938,NA
CRACD,58.38162239,-0.014777329,0.080559975,0.466174431,NA
ZNF614,164.6576999,-0.027194751,0.074059563,0.466223196,NA
FKBPL,163.9668019,-0.025176782,0.076280162,0.466590787,NA
RBFA,375.596035,0.030591917,0.06723896,0.466636605,0.652635009
HAUS5,409.4752133,-0.031118922,0.069441396,0.466924836,0.652948103
SAMD4A,1480.371871,-0.028458208,0.07106222,0.467101837,0.653105587
TFAP2E,79.12343942,-0.01976543,0.079395407,0.467124372,NA
EIF5AL1,53.0045617,0.018164931,0.079860685,0.467280617,NA
ERC2,10.09555562,-0.006576087,0.081297344,0.467357411,NA
GOLGA8J,12.12724717,-0.008235889,0.081234355,0.467512286,NA
BFSP1,25.95941262,-0.014009171,0.080684324,0.467848309,NA
LRRC57,741.5063744,0.030501732,0.062349951,0.467900657,0.654017601
GPKOW,665.1039433,-0.030488926,0.058563219,0.467909167,0.654017601
SPATA20,2371.531034,-0.02761573,0.045982338,0.46794753,0.654017601
MXRA7,807.2700769,0.030512565,0.063443549,0.468026559,0.654037941
PLIN4,73.50862809,-0.017846407,0.079930507,0.468250721,NA
TMEM222,1149.868654,-0.029449481,0.052471985,0.468252237,0.654263181
GRM6,19.34140443,0.011185272,0.08103926,0.468397345,NA
COX6A1,3242.657643,-0.027409861,0.045676966,0.468436896,0.654431052
RDH16,31.09075203,0.014485687,0.080623168,0.468438942,NA
HELB,99.2132222,-0.02131803,0.078592282,0.468478904,NA
RAP1GAP,88.10260921,-0.020907166,0.078925336,0.46897658,NA
GOSR2,1481.431978,0.028840622,0.050070785,0.469020423,0.655156041
PLCE1,70.1007758,-0.016933062,0.080090366,0.469093577,NA
OR7A17,14.50428169,0.010595248,0.081082708,0.469124252,NA
PPP1R13L,118.7323306,-0.0165934,0.080205487,0.469473481,NA
BZW1P2,88.04226367,-0.012147162,0.080891256,0.469538208,NA
NUDT2,159.6720491,0.019676132,0.079353852,0.469556866,NA
LRAT,17.94151013,0.011452698,0.081003285,0.469594723,NA
GRIK4,41.51432868,-0.016795989,0.080111339,0.469794326,NA
BBS10,580.7154653,0.026534257,0.066911994,0.469801014,0.656156063
ATP2A3,102.6514553,0.017552632,0.079969188,0.469808456,NA
BMERB1,470.6027228,0.034054883,0.066677365,0.4700187,0.656369727
IDO1,19.77344546,-0.009744836,0.081105,0.470056758,NA
TMEM262,30.9612884,-0.01283961,0.080810471,0.47006349,NA
MAP2,109.3602399,-0.021087737,0.078770253,0.470136513,NA
SMARCE1,2191.08727,0.028172947,0.050875582,0.470418648,0.656822136
ESR2,28.85515034,-0.014796583,0.080546617,0.470435621,NA
CHIT1,61799.75655,-0.025704841,0.043803261,0.470472165,0.656822136
ZNF34,118.6699621,-0.02488657,0.076238755,0.470540637,NA
INTS14,939.5619529,0.030294266,0.05819996,0.470726838,0.6569485
FAM174B,208.8722014,-0.024118252,0.076757309,0.470739576,0.6569485
DPY19L4,695.2395797,-0.028828085,0.070526283,0.470756964,0.6569485
PYROXD1,394.7247111,0.023096891,0.077977542,0.470824271,0.65695205
WNT10B,63.62208282,0.019169121,0.079442883,0.47094422,NA
LRRC23,179.8317588,0.02645522,0.07421617,0.470983832,NA
HSFX1,20.91457608,-0.010715385,0.081092703,0.471115529,NA
FLYWCH1,1115.84371,-0.03010637,0.06423247,0.471198895,0.657384348
CARD6,1267.676158,0.029578037,0.053046174,0.471605236,0.657860769
MAP3K9,186.2866712,-0.022301171,0.078019216,0.471610986,NA
FUT1,28.82243664,-0.012098545,0.0808872,0.471623141,NA
ACO1,2152.820929,0.030226532,0.059191099,0.471674317,0.657866667
MZT2A,1055.480037,-0.029521233,0.05331448,0.471820124,0.657979562
WIPF3,638.1701851,-0.028386696,0.06413428,0.471969188,0.658096968
GALNT16,14.35971141,-0.010228817,0.081076702,0.471982222,NA
ZNF670,42.12851987,0.015930865,0.080308763,0.471993608,NA
BIRC2,1730.365614,-0.028618444,0.050151103,0.472108158,0.658184181
BSND,9.605895256,0.007012494,0.081289534,0.472135865,NA
ZNF460,66.83922324,-0.015970908,0.080242838,0.472151179,NA
HINT2,558.3821135,-0.030229596,0.059892488,0.472188752,0.658184181
TMF1,1677.607685,0.029870878,0.055911134,0.472226387,0.658184181
RNF39,9.180220683,0.008069614,0.081231543,0.472467521,NA
ALKBH1,336.5931892,-0.029835652,0.066401142,0.472537466,0.658527278
BUB3,2322.798653,0.027993213,0.048082369,0.472639973,0.658579655
TBX6,24.38949089,-0.013047312,0.080739925,0.472656077,NA
GALK1,716.2445536,-0.030422326,0.064273348,0.47285431,0.65878782
DMRTA1,16.26511224,0.011349664,0.080982253,0.47298772,NA
ANGPT2,44.70023802,0.017329404,0.079835046,0.47305508,NA
GRIN3B,27.12650505,-0.013391994,0.080730143,0.473072769,NA
RIBC2,7.619770219,0.005767964,0.081330756,0.47312502,NA
CC2D1B,1973.069072,-0.031385676,0.06041495,0.473202075,0.659181797
VPS35L,1826.373836,-0.030528628,0.063212049,0.473294553,0.659189799
STOML1,239.514909,-0.027110151,0.072209294,0.47336266,0.659189799
DNAAF4,286.5646682,0.027713989,0.072484326,0.473402769,0.659189799
SHISA5,7460.489313,-0.029086181,0.052075158,0.473500834,0.659235857
LIAT1,45.64995301,0.016271945,0.080228571,0.473588778,NA
STX18,1276.565362,0.029706989,0.054621194,0.473851547,0.659633607
RNF169,732.7382045,0.029999176,0.057880455,0.47392213,0.65964134
DISP2,169.8243825,-0.009635698,0.081092891,0.474020729,NA
BICD1,648.4029995,0.029231021,0.066360507,0.47433845,0.6601277
ATOSB,1939.710891,0.02998796,0.060431725,0.474433062,0.6601277
ZNF200,343.3971433,0.029181997,0.068601645,0.474466785,0.6601277
CIBAR1,130.4592266,0.021545107,0.078385885,0.47457497,NA
SLC25A10,283.2011135,-0.026505676,0.07415577,0.474771298,0.660460785
TLR9,12.99875628,-0.010277002,0.081055246,0.474905803,NA
GMPS,1280.101797,0.030025138,0.059996308,0.47491418,0.660568962
CPLANE2,111.804156,-0.022566813,0.077732909,0.474923715,NA
ELOVL6,150.1423325,0.007364894,0.081274261,0.474971296,NA
ETV7,22.29967301,0.012390954,0.080850498,0.475274382,NA
MT-ND3,24636.4705,0.024649572,0.060776408,0.475288373,0.660932404
NEK7,2061.15574,0.029352925,0.053683653,0.475305785,0.660932404
MTRF1,253.7836118,0.02716779,0.073284749,0.475622906,0.661282725
SYCE1L,42.45750309,-0.01487318,0.080439061,0.475650042,NA
GLIS2,55.55002923,-0.01805656,0.079258337,0.475858393,NA
TAF5,337.10142,0.029141615,0.065628157,0.476131481,0.66171325
AP1AR,1131.831175,0.030151402,0.060906386,0.476221521,0.66171325
SLC38A6,1199.243112,0.031890136,0.057376181,0.476223661,0.66171325
TMEM185A,835.3984921,0.029775686,0.054907435,0.476274829,0.66171325
TMPRSS13,26.47989154,-0.013453177,0.080657104,0.476312701,NA
CBLN3,217.9383303,-0.024167925,0.07663163,0.476348798,0.66171325
PIGZ,111.5101631,-0.022271557,0.077877147,0.476365166,NA
AMER1,223.0263616,0.027554828,0.072584157,0.476380392,0.66171325
PRMT9,259.3193781,0.026532116,0.072152331,0.476429694,0.66171325
GEMIN8,219.5825574,-0.025069217,0.075574316,0.476454415,0.66171325
ZNF217,1533.738806,0.027641404,0.048546361,0.476638827,0.661878749
SYNM,36.19269507,0.014898886,0.080443562,0.476790126,NA
NDST2,1166.080255,-0.029594479,0.064004175,0.476823339,0.66204434
ZNF84,523.7870113,0.028701666,0.069524099,0.476912413,0.662077394
TPSB2,29.46465342,-0.012702208,0.080765923,0.476950174,NA
TMEM158,107.8513909,-0.020834486,0.078548509,0.477182842,NA
METTL13,1449.382412,0.028585887,0.051755353,0.47721344,0.662404644
ZNF7,491.8648759,0.030321972,0.061153068,0.47728023,0.662406712
PRR16,6.633407074,0.006037176,0.081318593,0.477359195,NA
LDLRAP1,1020.018345,-0.02925828,0.067409459,0.477543907,0.662599064
PSME4,3230.482797,-0.027275599,0.044708339,0.477549463,0.662599064
CSKMT,86.07299278,-0.020222915,0.078798901,0.477635368,NA
HELZ2,3980.114761,-0.021396939,0.078217569,0.477767539,0.662810983
SHROOM4,13.51106777,0.009451401,0.081110717,0.477940557,NA
L3MBTL2,1332.512422,-0.02957314,0.056675664,0.477945126,0.662896835
REM2,12.22982798,-0.009243521,0.081115984,0.47799663,NA
EPHB3,246.2189131,-0.013273373,0.080666366,0.478036308,0.662896835
CAST,5018.164731,0.026851757,0.047096881,0.478060614,0.662896835
NR2C2,1776.09824,-0.022269602,0.077821311,0.478090817,0.662896835
FBXO32,564.7800993,0.032473665,0.070414997,0.478212033,0.662974288
TGIF2-RAB5IF,29.30060311,-0.012635255,0.080757368,0.478310743,NA
YPEL2,1051.730078,-0.029615293,0.057551522,0.478351397,0.663076875
FAS,545.6367445,0.028971211,0.070190289,0.47848081,0.663165642
ZNF391,47.50526169,0.017477477,0.079830834,0.478497668,NA
TRIM74,19.47749877,-0.006855437,0.081273069,0.478540223,NA
GIMAP6,2140.34228,0.027580507,0.050574653,0.478618893,0.6632664
ARHGEF26,13.64956376,-0.010058396,0.081051344,0.478742043,NA
RMDN3,3584.549904,-0.030438795,0.066184395,0.47882714,0.663378907
RNFT1,1207.718169,0.029908058,0.060063066,0.478830871,0.663378907
NDUFA3,1138.950696,-0.028887264,0.053551456,0.479564652,0.664229761
PRR15,372.5194101,-0.020089492,0.078698029,0.479575983,0.664229761
TTC28,573.1962077,-0.015214037,0.080269159,0.479691337,0.664298828
SAG,53.24814758,-0.017659659,0.079697595,0.479811094,NA
BTN2A2,155.4902728,-0.026446357,0.073498548,0.479821912,NA
PPCS,1356.207966,0.0291222,0.054893291,0.479992447,0.664625086
NBPF3,176.8508542,-0.022716797,0.077246307,0.480012784,NA
SPATA12,40.1667658,0.015716789,0.080204504,0.48010088,NA
TMEM41A,655.7660095,0.02946395,0.058846774,0.480311728,0.664930188
DERPC,829.9779971,0.029799781,0.060445856,0.48034389,0.664930188
CD38,24.22594083,-0.009157612,0.08108055,0.480373644,NA
SUZ12P1,214.2415343,0.026184743,0.074190537,0.480439346,0.664971582
PCDHGB2,12.59847704,-0.009709337,0.081088954,0.48048098,NA
SCML2,22.40862757,0.011790259,0.080860025,0.480646106,NA
ANPEP,5770.798803,-0.028291351,0.051263018,0.48066922,0.665124186
PPM1F,1646.358113,-0.029653143,0.060169778,0.480680738,0.665124186
PTPN11P2,12.00144361,-0.008775589,0.081150033,0.480690976,NA
PLEKHA8,459.02553,0.026906384,0.07041286,0.480804675,0.665204941
CRYZP1,8.419074297,-0.007082743,0.081258108,0.480873223,NA
PERCC1,7.83176291,-0.007085196,0.081260975,0.480879425,NA
NCOA2,1183.21704,-0.029591251,0.056361786,0.480882526,0.665221921
RPL14P1,13.99357235,-0.009332359,0.08108847,0.481107682,NA
CR1L,11.37615661,0.008836208,0.081145289,0.481120538,NA
RAB11FIP4,743.3479389,0.029925449,0.06372232,0.481150383,0.665464647
GLULP5,21.42429738,0.011149216,0.080938918,0.481179925,NA
UBE4A,2134.504411,-0.026320339,0.044644038,0.481189194,0.665464647
FASTKD3,171.1069906,0.027004327,0.072747865,0.481553214,NA
HAVCR1,57.45895291,0.013576494,0.080606425,0.481590299,NA
HHEX,958.611193,-0.032805634,0.052710378,0.481854268,0.666093146
ZNF18,265.8536248,-0.028761427,0.069269416,0.481882969,0.666093146
NPFFR1,35.82158373,0.01500854,0.08030254,0.481907694,NA
HSPA1L,61.49796554,0.019515616,0.079035193,0.481912455,NA
MRPS24,1084.045631,-0.028988298,0.054559294,0.48193931,0.666093146
SIX5,98.68823213,-0.022253905,0.077647074,0.481943281,NA
XNDC1N-ZNF705EP-ALG1L9P,25.02927595,0.010038027,0.081015382,0.481963533,NA
SIK2,1282.192067,-0.028870886,0.066167446,0.481968767,0.666093146
METTL6,339.2371174,0.026964333,0.072607904,0.482018446,0.666093146
FAM210A,425.5130407,0.028971721,0.0660514,0.482037636,0.666093146
GABRR2,60.47325438,-0.016820833,0.079774718,0.482072166,NA
BABAM2,862.7971505,-0.029434116,0.064326519,0.482197406,0.666165994
ADAMTSL3,50.43987826,0.015306208,0.080294586,0.482246422,NA
ATL2,784.8295018,0.028823179,0.061366091,0.482321895,0.666165994
ZSWIM6,1701.125374,-0.026435611,0.044974301,0.482351092,0.666165994
YTHDC1,1834.254042,0.027587656,0.046961963,0.482353039,0.666165994
SRSF6,3886.743886,0.026485492,0.045239136,0.482703182,0.666558819
SYCP2L,48.87268448,0.012830501,0.080695008,0.482720248,NA
BEST4,28.59140448,-0.013455659,0.080535977,0.482838595,NA
ZNRD2,348.1085459,-0.028523491,0.068634705,0.483056472,0.66695588
TTC41P,8.460082514,-0.007078403,0.081242297,0.483336315,NA
KIAA1958,342.6692534,0.028750519,0.068399777,0.483344866,0.667263245
CERKL,9.21178955,0.007657396,0.081224762,0.48340264,NA
PARD3B,35.88958078,0.010384718,0.080980746,0.483407468,NA
GOLGB1,3428.213709,0.030830424,0.05813696,0.483459579,0.667330789
DENND4C,3341.185052,0.029071258,0.053759823,0.483692391,0.667561308
ZFP62,330.2309734,0.027662137,0.070843351,0.483814076,0.667638415
RANBP9,1807.214955,0.030460575,0.058360686,0.483890768,0.667639544
MAPKAPK5,1432.58105,-0.029045354,0.055900974,0.483946527,0.667639544
NME9,37.03859109,0.015279738,0.080240026,0.48399013,NA
RNF168,958.1608635,0.029280497,0.059425786,0.484083124,0.667737178
BSN,42.32846844,0.01335665,0.080613683,0.484252758,NA
CIAO2B,1298.375774,-0.028435689,0.052638271,0.484328382,0.667898769
STEAP2,11.50087218,0.008198087,0.081175258,0.484362723,NA
BACE1,3081.685697,-0.029099399,0.058025247,0.484366501,0.667898769
TNFAIP6,69.90238432,0.019348454,0.078958763,0.484391453,NA
SLC35A2,904.4584894,-0.028627227,0.059406529,0.484458503,0.667898769
B3GNTL1,262.1937568,0.025981894,0.073806814,0.484477195,0.667898769
NT5C1A,9.538488801,-0.007641397,0.081221457,0.484481282,NA
SQLE,1168.016319,0.026911077,0.073294616,0.48452948,0.667898769
SPIB,15.82229859,-0.010232633,0.080981925,0.484654085,NA
GLIS3,88.15401473,0.01391535,0.080591122,0.484773797,NA
TUBA1B,18754.92546,0.043651492,0.052314913,0.484773994,0.668048384
ZNF660,53.78215552,0.014137615,0.080449938,0.484845148,NA
WDFY3,2811.83336,0.029745001,0.064995997,0.484849154,0.668048384
ADI1,2654.831524,0.026902884,0.045664975,0.484850412,0.668048384
ASXL2,2380.548807,-0.026950426,0.072583464,0.484958682,0.668048384
PTPDC1,232.4520084,0.026012045,0.073791945,0.484967301,0.668048384
NFIX,22.52763042,0.010585957,0.080970947,0.485175952,NA
STX3,2344.173998,0.030166787,0.050673766,0.485298978,0.668414506
KRT79,345.7446598,-0.024990257,0.074108976,0.485549394,0.668668619
RASSF5,2933.875543,-0.028143141,0.051973501,0.485659846,0.668729941
TDRD1,31.94118243,0.014424076,0.080416061,0.485920494,NA
PEX10,598.7914179,-0.028821116,0.066553568,0.485945779,0.669032842
PIH1D1,1211.068577,-0.029326604,0.058215693,0.486014238,0.669036292
ZFP3,71.1149266,-0.02030291,0.078555954,0.486023356,NA
LIMS4,20.34156543,0.012303644,0.080743425,0.486214528,NA
GET3,2132.401124,-0.02611006,0.04493281,0.486248252,0.669267607
SLC5A12,7.694719742,-0.006857457,0.081253642,0.48628001,NA
PLEKHA6,49.37589805,-0.01536591,0.080141465,0.486317036,NA
THAP3,263.1451848,-0.028018436,0.069307464,0.486418157,0.669289402
HEATR5B,1227.763131,-0.028915475,0.060942924,0.48643778,0.669289402
ARL6IP6,871.8588045,0.029094022,0.057962754,0.486462023,0.669289402
FIG4,1432.415777,-0.029031293,0.055924024,0.486686459,0.669507383
PRICKLE4,10.88647438,-0.008839092,0.081111386,0.486764142,NA
C4A,52.0369738,-0.012027584,0.080726633,0.486965097,NA
IL20RB,23.10032701,0.009678105,0.081045724,0.48696904,NA
UNC119B,700.6605463,0.029063761,0.056679689,0.487019826,0.669786163
ZNF585B,266.0026273,-0.022775135,0.077056202,0.487021169,0.669786163
OR8D1,20.24110148,-0.010141304,0.080973198,0.487042859,NA
ODCP,8.300845549,-0.00726085,0.0812313,0.487205711,NA
SIRPB1,1115.139092,-0.028515034,0.067790096,0.487512185,0.670370558
MMP1,131.3519051,-0.023577617,0.078207364,0.487560307,NA
PTX3,14.2757874,0.010167066,0.08100276,0.487568921,NA
ZFTA,558.256095,0.028506364,0.066134522,0.487582502,0.670376375
ZNF818P,59.96744403,0.018176824,0.07936031,0.487652124,NA
TAF4B,85.37366656,0.020798878,0.078342107,0.487756361,NA
PNPLA4,279.4994323,-0.0266595,0.072159145,0.488050827,0.670850008
SORD,570.488124,0.028775816,0.066893479,0.488059253,0.670850008
GUK1,2694.262652,-0.025067017,0.044029634,0.488128902,0.670854841
SCAF8,1323.937415,0.028914945,0.054160866,0.488303991,0.671004563
NRCAM,43.34392017,0.011517589,0.08082809,0.48833153,NA
LIPT1,76.66752308,0.016806022,0.079767998,0.488559843,NA
SDHAP2,559.1974026,-0.029482421,0.067690869,0.488602192,0.671323396
CBS,3405.585871,-0.02841559,0.054421914,0.488714347,0.671386557
LRFN1,20.91700413,-0.011906111,0.080766426,0.488800639,NA
RAB3IP,125.4372872,0.018955432,0.078974513,0.488927806,NA
GPR37,12.66926304,-0.009292559,0.081056807,0.489011972,NA
SUPT20HL2,29.25587326,0.013159896,0.080557495,0.489012043,NA
EFCAB6,18.22298931,0.00924621,0.081063145,0.48904979,NA
OSBPL6,98.57207251,0.017408041,0.07955874,0.489128464,NA
EAF1,1074.238496,0.028836651,0.053147276,0.489194799,0.671955591
DDX12P,131.9067428,-0.022141933,0.077208336,0.489386858,NA
BCL2L2-PABPN1,248.7936979,0.023932687,0.075856732,0.489526266,0.672319855
LRRC39,625.7388816,0.031444511,0.069296768,0.489662019,0.672415259
ZNF563,30.32099292,0.014004638,0.080436299,0.489832896,NA
NCKAP1L,16765.6159,-0.023627495,0.039228419,0.490014379,0.672808048
RAPSN,23.18474826,0.012005992,0.080732707,0.490093392,NA
PCDH18,61.01974958,0.01590232,0.079980068,0.490122654,NA
TXLNA,2472.005755,-0.025120401,0.042087104,0.490277916,0.672911743
SLC25A46,1997.467355,0.028614188,0.054014683,0.49039879,0.672911743
ITFG2,844.0394666,-0.028760269,0.059691574,0.490422307,0.672911743
ING1,371.6278598,-0.028491596,0.06651785,0.490437183,0.672911743
ATP6V0D2,958.22502,0.02894549,0.060205075,0.490458188,0.672911743
CEACAM4,11.49275429,-0.008815634,0.081094669,0.490470032,NA
PPP2CB,2130.206602,0.026713527,0.046794756,0.490487917,0.672911743
YWHAQP5,12.77321627,0.008854182,0.081110309,0.490528587,NA
RBM15,457.2174561,-0.027102494,0.07096986,0.490571204,0.672934996
TATDN2,2042.168996,-0.027564559,0.050770324,0.490919307,0.67332145
CXCL9,12.53741984,-0.00907677,0.081062813,0.491114778,NA
ANKS4B,8.007365262,0.007352411,0.081212895,0.491123816,NA
SLC51A,93.24124511,-0.022350578,0.077241816,0.491147752,NA
TRIO,7083.222632,-0.028230346,0.0545751,0.49122892,0.673655018
SLC14A2,9.247113324,-0.007906254,0.081164687,0.491332429,NA
COL27A1,97.43162539,-0.01792199,0.079303866,0.491375651,NA
INPP1,332.53726,0.028088164,0.066880821,0.49144954,0.673866469
GJB6,31.81597313,-0.013430634,0.080488935,0.491541357,NA
HAUS8,398.0386183,0.027668347,0.068112436,0.491583332,0.673958821
NBEAL1,473.0324135,0.027176705,0.070882481,0.491814206,0.67418423
CYTL1,24.22192185,-0.011018143,0.080819132,0.491902145,NA
ZSWIM5,10.72061279,-0.005162237,0.081291563,0.491915362,NA
PGLYRP3,13.88224464,-0.009340852,0.081032685,0.49200408,NA
ZNF630,30.6968496,-0.012798165,0.080650843,0.492140167,NA
AMIGO3,74.9919586,-0.014940936,0.08017949,0.492153162,NA
SRPX2,665.9010654,0.028551478,0.062347938,0.492277813,0.674424254
YIPF6,1176.191343,0.028129114,0.068686316,0.492279715,0.674424254
SPRN,11.76268062,-0.008588298,0.081101668,0.492338538,NA
RPUSD4,702.6768411,-0.029397961,0.062451227,0.492343478,0.674424254
APOBEC3G,558.6831956,0.028687522,0.063966637,0.492348677,0.674424254
FBXO30,1038.729777,0.028813065,0.055976263,0.492378874,0.674424254
SMCR8,2705.717937,-0.026490894,0.048383439,0.492388212,0.674424254
SLC4A11,345.0650957,-0.024594843,0.075329317,0.492621825,0.674590153
FBL,1576.306755,0.030859282,0.060212242,0.492642336,0.674590153
LMCD1,30.81391908,-0.012816996,0.08053761,0.492918788,NA
IRGM,12.21015591,0.009320072,0.081042924,0.493177154,NA
GOLGA6L9,59.61700152,0.013619596,0.080458337,0.493293106,NA
HERC2P10,67.73367848,0.018238518,0.079170757,0.493366109,NA
WDR83OS,1039.556311,-0.028595509,0.05864894,0.493449461,0.675604175
CRY1,299.9192929,-0.025764547,0.069371294,0.493676001,0.675794486
PRDM4,1073.691158,0.028938693,0.058967445,0.493721701,0.675794486
PAPPA2,21.46574635,-0.005857554,0.081262425,0.493746804,NA
ANLN,1203.987769,0.028177589,0.054542585,0.493805658,0.675818213
TTC9,78.10017066,0.018339584,0.079059288,0.493979209,NA
SETD2,2487.087061,0.02513779,0.043409425,0.493990042,0.675979359
ZNF316,3597.448462,-0.030208689,0.07031464,0.494287021,0.676294516
ARFIP2,1091.798447,-0.026825747,0.054632465,0.494400115,0.676358027
CD24,18.05671262,0.010537074,0.080896826,0.494720301,NA
NUDT16,1722.24994,0.026951671,0.048853842,0.494788976,0.676682336
WNT11,8.932483566,-0.006436462,0.081233561,0.494809404,NA
IFI35,2176.688364,0.026120148,0.070466824,0.49487883,0.676682336
ALMS1,376.5912202,0.024231938,0.074703509,0.494937474,0.676682336
COMMD4,1161.660745,-0.02818011,0.0579294,0.494969623,0.676682336
ARHGAP30,7976.543784,0.022021859,0.035765602,0.494970715,0.676682336
SENP3,1793.709659,0.024502762,0.041800965,0.495057744,0.676710114
CTCFL,19.50885914,0.01129604,0.080812925,0.495207731,NA
BRMS1,1254.573421,-0.027612728,0.052111397,0.495240362,0.67686853
RPS4XP16,8.910576032,-0.008215476,0.081122175,0.495382332,NA
AJUBA,36.20115924,-0.013106921,0.080488795,0.495383254,NA
IRAK1BP1,52.94649614,-0.013438422,0.080434631,0.495456129,NA
RAB7A,16648.21557,0.024256295,0.041565193,0.495597038,0.677264766
KBTBD3,68.31976735,-0.017835738,0.079152807,0.495643057,NA
LBX2,130.6693815,-0.020492247,0.077954969,0.495926146,NA
PNMA8A,678.7375595,-0.028876996,0.058577725,0.496096052,0.677855382
ZCCHC3,1433.180212,-0.026268927,0.047245488,0.496352211,0.677942353
DPP6,9.230759467,0.00823724,0.081125174,0.496358083,NA
JTB,2663.668505,0.026732043,0.048605731,0.496359368,0.677942353
FCRLA,256.2857781,0.025685864,0.073119156,0.496360199,0.677942353
C1orf216,719.5252476,0.027622604,0.068435826,0.496474333,0.678006952
GNPTAB,4658.300154,0.025923636,0.045724642,0.496601097,0.67806902
HCK,8993.368019,-0.026912174,0.049999961,0.49668459,0.67806902
LPP,3559.802638,0.028420363,0.060419731,0.496720316,0.67806902
PTPRN2,20.86493504,-0.009524294,0.080975222,0.496720542,NA
KCNC4,213.7392141,-0.012597878,0.080537624,0.496922209,0.678253349
SLC19A3,38.0043453,0.011511893,0.080736194,0.497118689,NA
MYBPC3,25.55790014,-0.010023045,0.080922285,0.497176564,NA
SPOP,1494.19214,0.027477668,0.055889837,0.497253751,0.678614563
FXYD6,392.6616684,-0.026263573,0.071659309,0.497353393,0.678659243
NUPR2,7.995094709,-0.007171676,0.081193858,0.497529387,NA
PDP1,726.1402012,0.026700957,0.069801623,0.49767671,0.679009085
CACNG5,12.94800057,-0.0096251,0.080971769,0.497744772,NA
OR5AN1,15.70446413,0.010164311,0.080932856,0.497745602,NA
